###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59620.319886  12.796  0.002 27651   56 o  0 101.56  90.26700 -18.96770  5206.28  1431.63 2.27 2.05 -60.0 -0.447 19.15 20.05 02a59620o0232o
59620.352411  12.795  0.002 27675   57 o  0 159.63  90.26700 -18.96770  5222.55  1314.60 2.22 1.96 -59.8 -0.460 19.18 20.03 02a59620o0301o
59622.319794  12.807  0.002 27358   57 o  0  65.71  90.26700 -18.96770  5174.92  5316.73 2.78 2.64 -41.4 -0.476 18.81 19.65 01a59622o0238o
59622.347763  12.811  0.002 27272   61 o  0  33.39  90.26700 -18.96770  5196.96  5359.18 2.84 2.72 -41.3 -0.462 18.73 19.56 01a59622o0295o
59622.350995  12.807  0.002 27368   57 o  0  63.42  90.26700 -18.96770  5137.50  5282.47 2.83 2.75 -36.1 -0.461 18.74 19.56 01a59622o0302o
59622.379528  12.812  0.002 27237   60 o  0  31.69  90.26700 -18.96770  5123.09  5402.83 2.91 2.81 -44.4 -0.454 18.66 19.47 01a59622o0363o
59623.833606  12.806  0.004 27379   97 o  0  44.28  90.26700 -18.96770  4478.29  3248.51 2.66 2.14 -87.9 -0.465 17.72 18.27 03a59624o0163o
59623.836447  12.810  0.003 27299   76 o  0  90.23  90.26700 -18.96770  4497.05  3287.01 2.82 2.21  85.7 -0.446 18.28 18.86 03a59624o0169o
59623.842948  12.818  0.003 27081   79 o  0  68.38  90.26700 -18.96770  4442.46  3209.68 2.82 2.17  88.6 -0.442 18.17 18.64 03a59624o0183o
59623.869599  12.807  0.003 27370   78 o  0  74.68  90.26700 -18.96770  4428.65  3326.89 2.67 2.08 -88.6 -0.443 18.33 18.91 03a59624o0235o
59626.069358  12.825  0.002 26916   64 o  0  79.31  90.26700 -18.96770  6427.49  1258.47 2.66 2.44 -24.7 -0.411 18.48 19.18 04a59626o0123o
59626.073409  12.828  0.002 26844   67 o  0  43.99  90.26700 -18.96770  6447.81  1294.05 2.64 2.56 -51.3 -0.399 18.47 19.16 04a59626o0129o
59626.079824  12.837  0.003 26630   68 o  0  60.38  90.26700 -18.96770  6389.76  1210.79 2.64 2.49  -4.7 -0.403 18.43 19.15 04a59626o0141o
59626.090741  12.835  0.003 26668   67 o  0  86.82  90.26700 -18.96770  6369.72  1317.94 2.86 2.44 -17.4 -0.418 18.39 19.08 04a59626o0163o
59626.819800  12.817  0.003 27113   70 o  0  26.42  90.26700 -18.96770  4480.70  3248.60 3.56 2.90  82.9 -0.428 18.34 19.42 03a59627o0144o
59626.840898  12.816  0.003 27146   69 o  0  44.62  90.26700 -18.96770  4504.50  3289.54 3.38 2.80  89.6 -0.429 18.35 19.35 03a59627o0182o
59626.858999  12.823  0.003 26971   68 o  0  32.26  90.26700 -18.96770  4452.46  3213.53 3.39 2.76 -87.8 -0.404 18.34 19.27 03a59627o0220o
59626.870388  12.827  0.003 26873   70 o  0  17.41  90.26700 -18.96770  4434.40  3329.87 3.65 3.04 -89.0 -0.401 18.24 19.22 03a59627o0244o
59627.894386  12.807  0.003 27373   70 o  0 100.85  90.26700 -18.96770  4510.44  3261.59 2.73 2.28  89.1 -0.447 18.55 19.34 03a59628o0249o
59627.897121  12.801  0.003 27528   69 o  0 161.17  90.26700 -18.96770  4530.40  3300.16 2.69 2.27 -88.6 -0.448 18.58 19.33 03a59628o0255o
59627.913259  12.811  0.003 27256   70 o  0 105.67  90.26700 -18.96770  4477.81  3222.25 2.78 2.29 -88.3 -0.432 18.51 19.24 03a59628o0289o
59627.929474  12.788  0.003 27856   73 o  0 155.45  90.26700 -18.96770  4460.09  3338.94 2.59 2.35 -84.5 -0.470 18.48 19.12 03a59628o0323o
59628.361119  12.816  0.002 27139   64 o  0  61.37  90.26700 -18.96770  3472.43  5351.09 2.61 2.18  44.8 -0.408 18.55 19.03 02a59628o0235o
59628.364331  12.816  0.002 27143   57 o  0 182.29  90.26700 -18.96770  3453.60  5312.40 2.65 2.19  42.5 -0.403 18.63 19.26 02a59628o0242o
59628.369830  12.813  0.002 27221   63 o  0  84.33  90.26700 -18.96770  3512.08  5390.82 2.45 2.04  47.3 -0.415 18.63 19.15 02a59628o0254o
59628.380888  12.825  0.003 26904   77 o  0  21.46  90.26700 -18.96770  3533.64  5274.90 2.68 2.28  49.2 -0.397 18.11 18.51 02a59628o0278o
59628.897302  12.818  0.002 27084   67 o  0 172.26  90.26700 -18.96770  4528.58  3311.73 2.74 2.31  89.1 -0.430 18.70 19.61 03a59629o0314o
59628.907829  12.807  0.002 27355   67 o  0 229.43  90.26700 -18.96770  4472.34  3232.52 2.72 2.23 -87.8 -0.429 18.66 19.52 03a59629o0337o
59628.911052  12.807  0.003 27369   69 o  0 123.54  90.26700 -18.96770  4451.01  3347.59 2.73 2.24 -88.7 -0.435 18.65 19.51 03a59629o0344o
59629.058170  12.829  0.002 26807   62 o  0  58.42  90.26700 -18.96770  6427.86  1259.97 2.80 2.76  -3.2 -0.396 18.94 20.36 04a59629o0070o
59629.060927  12.826  0.002 26893   62 o  0 168.66  90.26700 -18.96770  6447.29  1298.46 2.62 2.48 -13.4 -0.421 19.00 20.27 04a59629o0076o
59629.068808  12.823  0.002 26969   62 o  0 298.08  90.26700 -18.96770  6390.21  1213.47 2.68 2.57  32.5 -0.437 18.91 20.13 04a59629o0091o
59629.081623  12.821  0.002 27014   61 o  0 265.80  90.26700 -18.96770  6369.78  1319.54 2.43 2.35 -25.8 -0.432 18.95 20.04 04a59629o0116o
59630.147593  12.817  0.002 27110   63 o  0 314.51  90.26700 -18.96770  6417.77  1206.48 2.18 1.94 -23.8 -0.420 18.92 19.94 04a59630o0308o
59630.160763  12.811  0.002 27257   62 o  0 502.47  90.26700 -18.96770  6430.10  1243.34 2.11 1.85 -24.2 -0.425 18.96 19.87 04a59630o0336o
59630.164408  12.809  0.002 27326   63 o  0 429.95  90.26700 -18.96770  6369.48  1163.84 2.10 1.98 -32.5 -0.439 18.95 19.85 04a59630o0344o
59630.175804  12.814  0.002 27188   65 o  0 226.47  90.26700 -18.96770  6344.62  1280.02 2.17 1.93 -24.9 -0.420 18.86 19.78 04a59630o0367o
59632.279665  13.313  0.002 17169   42 c  0 198.42  90.26700 -18.96770  3476.62  5349.06 2.50 2.45 -62.8 -0.419 19.53 21.32 02a59632o0161c
59632.282864  13.303  0.002 17334   42 c  0 147.67  90.26700 -18.96770  3457.88  5310.37 2.45 2.44  32.2 -0.422 19.52 21.32 02a59632o0168c
59632.288829  13.311  0.002 17211   42 c  0 281.38  90.26700 -18.96770  3515.99  5387.42 2.41 2.37  50.9 -0.419 19.59 21.33 02a59632o0181c
59632.298899  13.308  0.002 17256   42 c  0 186.58  90.26700 -18.96770  3537.25  5271.69 2.41 2.36  85.8 -0.420 19.56 21.32 02a59632o0203c
59633.091860  13.339  0.003 16771   46 c  0 166.41  90.26700 -18.96770  4463.86  1324.77 2.49 2.41  40.3 -0.393 19.55 21.83 04a59633o0175c
59633.105095  13.330  0.003 16902   44 c  0 307.38  90.26700 -18.96770  4481.99  1355.81 2.44 2.32  43.6 -0.396 19.58 21.87 04a59633o0203c
59633.115885  13.337  0.003 16792   44 c  0 272.97  90.26700 -18.96770  4421.03  1271.49 2.46 2.31  38.2 -0.387 19.57 21.87 04a59633o0226c
59633.118744  13.334  0.003 16838   45 c  0 199.78  90.26700 -18.96770  4400.13  1386.61 2.46 2.32  41.3 -0.387 19.60 21.85 04a59633o0232c
59634.059143  13.323  0.003 17006   45 c  0 163.50  90.26700 -18.96770  4457.68  1347.33 2.73 2.62  36.6 -0.408 19.43 21.80 04a59634o0115c
59634.074927  13.333  0.003 16859   45 c  0 114.33  90.26700 -18.96770  4478.66  1372.98 2.77 2.60  53.7 -0.388 19.47 21.86 04a59634o0146c
59634.078563  13.343  0.003 16697   45 c  0 116.81  90.26700 -18.96770  4419.86  1292.52 2.95 2.71  48.2 -0.382 19.43 21.88 04a59634o0154c
59634.094481  13.326  0.003 16967   45 c  0 147.05  90.26700 -18.96770  4400.25  1397.79 2.57 2.43  44.2 -0.392 19.55 21.95 04a59634o0187c
59634.218588  12.842  0.003 26507   81 o  0   9.23  90.26700 -18.96770  1500.70  5492.37 3.03 2.76 -43.9 -0.452 18.07 18.56 01a59634o0032o
59634.220412  12.843  0.003 26481   73 o  0   7.33  90.26700 -18.96770  1481.42  5453.49 3.16 2.88 -23.2 -0.443 18.36 19.09 01a59634o0036o
59634.223148  12.840  0.002 26543   57 o  0  24.49  90.26700 -18.96770  1541.01  5529.59 3.27 2.89 -16.0 -0.437 18.71 19.75 01a59634o0042o
59634.233628  12.815  0.002 27156   54 o  0  58.90  90.26700 -18.96770  1558.92  5411.36 3.14 2.88 -35.8 -0.449 19.13 20.48 01a59634o0065o
59636.220635  13.305  0.003 17299   53 c  0  25.14  90.26700 -18.96770  7225.03  7141.98 2.45 2.40 -81.1 -0.419 18.56 19.43 02a59636o0030c
59636.222460  13.303  0.003 17326   49 c  0  36.22  90.26700 -18.96770  7244.56  7180.29 2.45 2.43 -62.7 -0.419 18.90 19.92 02a59636o0034c
59636.225201  13.302  0.003 17342   45 c  0 114.59  90.26700 -18.96770  7187.53  7101.68 2.43 2.38 -55.6 -0.419 19.28 20.53 02a59636o0040c
59636.231620  13.297  0.002 17433   43 c  0 170.93  90.26700 -18.96770  7169.09  7217.01 2.52 2.45 -77.0 -0.421 19.56 21.26 02a59636o0054c
59642.256700  12.831  0.002 26768   54 o  0  69.48  90.26700 -18.96770  7419.71  9063.48 3.05 2.87 -52.2 -0.442 19.12 20.38 01a59642o0109o
59642.259889  12.821  0.002 27019   53 o  0 101.12  90.26700 -18.96770  7441.58  9102.85 3.03 2.87 -51.5 -0.450 19.13 20.40 01a59642o0116o
59642.265952  12.825  0.002 26905   55 o  0  77.93  90.26700 -18.96770  7383.03  9026.56 2.93 2.78 -45.7 -0.456 19.12 20.35 01a59642o0129o
59642.279277  12.833  0.002 26729   55 o  0  48.71  90.26700 -18.96770  7366.91  9144.74 3.15 2.85 -50.7 -0.450 19.06 20.37 01a59642o0157o
59642.789064  12.843  0.002 26465   53 o  0 795.70  90.26700 -18.96770   626.48  3367.51 2.50 2.36 -45.8 -0.404 19.59 21.25 03a59643o0078o
59642.791920  12.853  0.002 26220   52 o  0 582.49  90.26700 -18.96770   644.61  3407.00 2.56 2.38 -46.8 -0.397 19.59 21.25 03a59643o0084o
59642.807233  12.840  0.002 26538   53 o  0 265.58  90.26700 -18.96770   585.38  3329.81 2.75 2.59 -42.4 -0.390 19.47 21.16 03a59643o0113o
59642.827062  12.854  0.002 26201   52 o  0 287.66  90.26700 -18.96770   558.90  3447.83 2.78 2.59 -41.6 -0.381 19.45 21.08 03a59643o0152o
59643.828442  12.858  0.002 26119   52 o  0 728.99  90.26700 -18.96770   624.02  3371.70 2.40 2.23 -31.9 -0.402 19.55 21.04 03a59644o0203o
59643.854549  12.842  0.002 26496   54 o  0 655.00  90.26700 -18.96770   642.87  3413.92 2.38 2.22 -33.5 -0.405 19.48 20.93 03a59644o0257o
59643.857857  12.854  0.002 26200   53 o  0 633.03  90.26700 -18.96770   585.79  3336.53 2.37 2.23 -29.1 -0.404 19.58 20.99 03a59644o0264o
59643.862783  12.845  0.002 26417   54 o  0 1014.31  90.26700 -18.96770   562.68  3452.41 2.25 2.12 -31.7 -0.416 19.53 20.89 03a59644o0274o
59645.053586  13.347  0.003 16635   47 c  0 126.23  90.26700 -18.96770  2621.21  3366.26 2.43 2.23  63.3 -0.394 19.44 21.53 04a59645o0128c
59645.064276  13.345  0.003 16676   46 c  0 157.29  90.26700 -18.96770  2642.18  3398.42 2.42 2.20  59.5 -0.396 19.48 21.61 04a59645o0149c
59645.080226  13.345  0.003 16672   46 c  0 224.37  90.26700 -18.96770  2581.86  3311.33 2.38 2.18  58.2 -0.391 19.51 21.73 04a59645o0182c
59645.094413  13.340  0.003 16754   46 c  0 205.24  90.26700 -18.96770  2558.42  3421.38 2.45 2.22  53.8 -0.382 19.49 21.72 04a59645o0211c
59646.820397  12.834  0.002 26692   54 o  0 580.50  90.26700 -18.96770   621.46  3371.62 2.28 2.14 -40.8 -0.411 19.52 20.83 03a59647o0078o
59646.843293  12.854  0.002 26213   54 o  0 827.02  90.26700 -18.96770   640.42  3414.55 2.26 2.10 -38.5 -0.408 19.54 20.85 03a59647o0125o
59646.848484  12.848  0.002 26347   54 o  0 1019.45  90.26700 -18.96770   582.66  3335.15 2.33 2.17 -40.7 -0.408 19.48 20.85 03a59647o0136o
59646.862877  12.839  0.002 26560   55 o  0 485.06  90.26700 -18.96770   562.45  3453.08 2.33 2.15 -40.5 -0.412 19.51 20.88 03a59647o0163o
59650.221137  12.809  0.003 27307   82 o  0  26.61  90.26700 -18.96770  9333.79  1571.09 2.82 2.50 -60.7 -0.537 17.99 18.23 01a59650o0011o
59650.256436  12.846  0.002 26408   59 o  0  40.66  90.26700 -18.96770  1255.49  9055.04 3.06 2.53 -42.0 -0.471 18.87 19.78 01a59650o0088o
59650.259618  12.836  0.002 26642   56 o  0  86.85  90.26700 -18.96770  1196.62  8979.43 2.89 2.48 -40.9 -0.480 18.89 19.79 01a59650o0095o
59650.265095  12.848  0.002 26346   56 o  0 161.72  90.26700 -18.96770  1177.59  9098.43 2.97 2.49 -43.2 -0.479 18.87 19.78 01a59650o0107o
59654.269588  12.861  0.003 26027   66 o  0  14.12  90.26700 -18.96770  1242.02  9019.54 3.33 2.81 -40.8 -0.452 18.43 19.14 01a59654o0104o
59654.272775  12.851  0.002 26278   64 o  0  12.84  90.26700 -18.96770  1261.92  9058.10 3.11 2.72 -42.8 -0.454 18.44 19.13 01a59654o0111o
59654.280538  12.854  0.002 26206   66 o  0   8.05  90.26700 -18.96770  1203.58  8983.58 3.29 2.87 -43.1 -0.440 18.40 19.10 01a59654o0128o
59654.290579  12.864  0.003 25968   76 o  0   5.24  90.26700 -18.96770  1186.68  9104.29 3.66 3.14 -43.0 -0.431 18.28 19.08 01a59654o0150o
59655.070618  12.858  0.003 26120   69 o  0 149.62  90.26700 -18.96770  5442.82  9147.61 2.75 2.26 -79.8 -0.383 18.40 19.17 04a59655o0192o
59655.074497  12.862  0.003 26022   67 o  0 217.55  90.26700 -18.96770  5460.85  9185.59 2.71 2.27 -74.6 -0.386 18.52 19.15 04a59655o0200o
59655.080504  12.869  0.003 25856   65 o  0 256.48  90.26700 -18.96770  5402.12  9105.96 2.72 2.20 -78.7 -0.378 18.53 19.25 04a59655o0212o
59655.090621  12.869  0.003 25852   67 o  0 195.66  90.26700 -18.96770  5378.77  9220.07 2.76 2.23 -78.9 -0.379 18.44 19.18 04a59655o0233o
59655.752563  12.841  0.002 26514   57 o  0 316.66  90.26700 -18.96770  6402.07  1274.57 2.52 2.09 -53.7 -0.418 18.96 19.54 03a59656o0061o
59655.755327  12.835  0.002 26680   60 o  0 178.62  90.26700 -18.96770  6419.79  1313.61 2.55 2.10 -51.9 -0.422 18.95 19.56 03a59656o0067o
59655.762934  12.835  0.002 26660   56 o  0 352.14  90.26700 -18.96770  6362.22  1235.56 2.55 2.10 -51.2 -0.420 18.97 19.53 03a59656o0082o
59655.777565  12.827  0.002 26864   58 o  0 297.18  90.26700 -18.96770  6337.58  1351.97 2.55 2.10 -51.9 -0.429 18.94 19.48 03a59656o0113o
59657.059338  12.852  0.002 26264   65 o  0 157.97  90.26700 -18.96770  7141.93  5186.46 2.35 2.08 -41.6 -0.405 18.68 19.39 04a59657o0172o
59657.062573  12.863  0.002 25994   64 o  0 298.68  90.26700 -18.96770  7160.08  5224.33 2.30 2.02 -37.4 -0.416 18.70 19.47 04a59657o0178o
59657.070001  12.843  0.002 26461   64 o  0 368.63  90.26700 -18.96770  7099.19  5144.83 2.24 1.95 -37.6 -0.419 18.65 19.42 04a59657o0192o
59657.083492  12.856  0.002 26150   63 o  0 264.13  90.26700 -18.96770  7074.49  5258.06 2.23 1.97 -36.0 -0.412 18.60 19.36 04a59657o0219o
59658.044751  12.851  0.002 26281   63 o  0 324.75  90.26700 -18.96770  7135.12  5189.27 2.41 2.11 -44.8 -0.423 18.80 19.81 04a59658o0117o
59658.048293  12.845  0.002 26426   62 o  0 286.01  90.26700 -18.96770  7153.71  5226.63 2.33 2.03 -41.9 -0.429 18.84 19.77 04a59658o0123o
59658.054814  12.857  0.002 26127   63 o  0 337.42  90.26700 -18.96770  7095.01  5145.76 2.36 2.04 -37.5 -0.419 18.78 19.77 04a59658o0135o
59658.066057  12.857  0.002 26126   64 o  0 299.90  90.26700 -18.96770  7071.54  5258.26 2.35 2.06 -41.1 -0.435 18.77 19.72 04a59658o0154o
59658.268651  12.832  0.002 26734   56 o  0 129.16  90.26700 -18.96770  4490.54  3297.94 2.72 2.68 -32.8 -0.471 18.88 19.81 01a59658o0092o
59658.275564  12.833  0.002 26708   57 o  0 109.85  90.26700 -18.96770  4512.82  3337.36 2.78 2.70 -40.4 -0.476 18.77 19.65 01a59658o0107o
59658.281544  12.844  0.002 26458   58 o  0 167.55  90.26700 -18.96770  4453.73  3262.10 2.75 2.69 -44.6 -0.475 18.73 19.54 01a59658o0120o
59658.296189  12.845  0.002 26424   59 o  0  60.50  90.26700 -18.96770  4436.80  3380.95 2.76 2.69 -49.2 -0.476 18.63 19.33 01a59658o0152o
59659.011300  12.844  0.002 26455   61 o  0 365.92  90.26700 -18.96770  7139.65  5211.71 2.51 2.22 -37.8 -0.439 19.22 20.77 04a59659o0074o
59659.014907  12.844  0.002 26441   61 o  0 574.72  90.26700 -18.96770  7159.69  5247.28 2.52 2.23 -36.5 -0.449 19.18 20.72 04a59659o0082o
59659.020427  12.850  0.002 26298   61 o  0 531.15  90.26700 -18.96770  7102.09  5166.15 2.46 2.19 -32.7 -0.447 19.20 20.58 04a59659o0094o
59659.034980  12.863  0.002 25986   61 o  0 325.28  90.26700 -18.96770  7080.81  5273.38 2.55 2.20 -42.2 -0.435 18.96 20.26 04a59659o0126o
59661.005267  12.850  0.002 26304   60 o  0 566.64  90.26700 -18.96770  7140.38  5204.51 2.54 2.32 -45.7 -0.438 19.13 20.74 04a59661o0059o
59661.008026  12.861  0.002 26042   60 o  0 723.23  90.26700 -18.96770  7159.59  5240.35 2.47 2.23 -40.8 -0.451 19.24 20.73 04a59661o0065o
59661.019355  12.858  0.002 26106   60 o  0 621.16  90.26700 -18.96770  7100.94  5157.39 2.46 2.21 -45.4 -0.435 19.22 20.83 04a59661o0088o
59661.036607  12.850  0.002 26314   60 o  0 453.33  90.26700 -18.96770  7078.64  5264.23 2.58 2.21 -39.6 -0.435 19.17 20.74 04a59661o0123o
59662.794838  13.329  0.003 16927   43 c  0 230.64  90.26700 -18.96770  6406.41  1282.49 2.95 2.36 -56.0 -0.405 19.73 21.76 03a59663o0070c
59662.798037  13.330  0.003 16902   42 c  0 281.51  90.26700 -18.96770  6424.92  1321.76 2.94 2.38 -55.4 -0.404 19.70 21.77 03a59663o0077c
59662.804896  13.329  0.002 16918   42 c  0 299.03  90.26700 -18.96770  6368.44  1242.49 2.99 2.44 -56.2 -0.403 19.68 21.74 03a59663o0092c
59662.815432  13.321  0.002 17045   42 c  0 295.16  90.26700 -18.96770  6347.51  1359.12 2.89 2.42 -56.2 -0.400 19.67 21.71 03a59663o0115c
59663.741301  13.343  0.002 16708   42 c  0 123.52  90.26700 -18.96770  4446.43  1323.72 2.91 2.55 -51.8 -0.380 19.52 21.25 03a59664o0050c
59663.744531  13.350  0.002 16599   41 c  0 137.25  90.26700 -18.96770  4464.46  1362.31 2.85 2.53 -51.5 -0.383 19.61 21.55 03a59664o0057c
59663.756764  13.339  0.003 16771   44 c  0 111.10  90.26700 -18.96770  4404.38  1284.42 3.09 2.81 -52.7 -0.379 19.51 21.67 03a59664o0082c
59663.763827  13.332  0.003 16868   42 c  0  82.13  90.26700 -18.96770  4382.47  1398.81 3.01 2.69 -55.9 -0.384 19.67 21.84 03a59664o0097c
59666.745057  13.335  0.002 16825   42 c  0 549.55  90.26700 -18.96770  4441.61  1321.47 2.61 2.28 -52.6 -0.388 19.73 21.56 03a59667o0060c
59666.771358  13.342  0.003 16719   42 c  0 242.33  90.26700 -18.96770  4456.18  1363.36 2.64 2.35 -50.8 -0.385 19.74 21.64 03a59667o0115c
59666.788005  13.334  0.003 16846   44 c  0 151.98  90.26700 -18.96770  4400.62  1284.94 2.68 2.41 -47.0 -0.382 19.69 21.66 03a59667o0145c
59666.805253  13.348  0.003 16626   42 c  0 197.21  90.26700 -18.96770  4378.98  1400.30 2.72 2.45 -54.5 -0.376 19.65 21.61 03a59667o0178c
59670.802893  13.359  0.003 16462   43 c  0  84.98  90.26700 -18.96770  4462.02  1366.47 2.99 2.82 -39.9 -0.371 19.49 21.52 03a59671o0687c
59670.814815  13.342  0.003 16724   46 c  0  66.54  90.26700 -18.96770  4408.53  1288.19 2.90 2.69 -51.9 -0.367 19.35 21.23 03a59671o0713c
59670.817561  13.347  0.003 16634   45 c  0  62.09  90.26700 -18.96770  4386.61  1403.74 2.95 2.70 -50.2 -0.375 19.36 21.32 03a59671o0719c
59678.031127  12.805  0.002 27411   65 o  0 839.81  90.26700 -18.96770  5316.00  7192.35 2.29 1.92 -69.1 -0.432 19.08 20.26 04a59678o0160o
59678.036193  12.834  0.002 26698   63 o  0 624.88  90.26700 -18.96770  5330.58  7231.03 2.30 1.89 -74.6 -0.438 19.07 20.24 04a59678o0171o
59678.045889  12.803  0.002 27477   65 o  0 876.27  90.26700 -18.96770  5268.05  7152.35 2.23 1.83 -72.8 -0.431 19.07 20.30 04a59678o0192o
59678.049088  12.823  0.002 26975   64 o  0 791.21  90.26700 -18.96770  5248.07  7269.23 2.34 1.92 -69.0 -0.423 19.03 20.27 04a59678o0199o
59678.763226  12.864  0.002 25965   57 o  0 125.79  90.26700 -18.96770  2579.08  3324.92 2.66 2.53 -34.1 -0.417 19.06 20.16 03a59679o0130o
59678.767373  12.871  0.002 25798   56 o  0 195.65  90.26700 -18.96770  2596.69  3362.89 2.65 2.52 -42.0 -0.408 19.01 20.14 03a59679o0139o
59678.775651  12.851  0.002 26283   58 o  0  90.79  90.26700 -18.96770  2541.08  3284.12 2.62 2.44 -37.6 -0.413 19.04 20.12 03a59679o0157o
59678.786643  12.865  0.002 25937   57 o  0 204.35  90.26700 -18.96770  2519.95  3399.23 2.62 2.48 -35.9 -0.409 18.99 20.09 03a59679o0181o
59679.726572  12.881  0.002 25567   58 o  0 134.13  90.26700 -18.96770  5247.05  9166.77 2.70 2.43 -49.3 -0.381 18.77 19.53 03a59680o0049o
59679.729689  12.879  0.002 25604   56 o  0 213.46  90.26700 -18.96770  5265.05  9206.11 2.62 2.35 -46.9 -0.390 18.91 19.80 03a59680o0055o
59679.745430  12.873  0.002 25758   55 o  0 169.91  90.26700 -18.96770  5208.54  9126.14 2.66 2.48 -45.7 -0.395 18.98 20.05 03a59680o0088o
59679.760386  12.884  0.002 25490   53 o  0 177.85  90.26700 -18.96770  5188.40  9240.53 2.73 2.48 -49.6 -0.376 18.98 20.04 03a59680o0118o
59681.015069  12.876  0.002 25678   62 o  0 191.03  90.26700 -18.96770  6507.60  3142.96 2.37 2.13 -28.8 -0.420 18.81 19.82 04a59681o0136o
59681.018698  12.875  0.002 25698   62 o  0 230.41  90.26700 -18.96770  6525.83  3180.96 2.39 2.17 -32.3 -0.413 18.74 19.82 04a59681o0144o
59681.028783  12.872  0.002 25781   64 o  0 161.16  90.26700 -18.96770  6462.05  3101.86 2.28 2.09 -41.6 -0.419 18.79 19.82 04a59681o0166o
59681.034199  12.869  0.002 25856   63 o  0 301.78  90.26700 -18.96770  6440.38  3218.33 2.18 1.95 -37.9 -0.437 18.79 19.71 04a59681o0178o
59682.756191  12.882  0.002 25549   58 o  0 190.20  90.26700 -18.96770  5186.70  9239.53 2.42 2.25 -50.1 -0.395 18.85 19.49 03a59683o0020o
59684.979327  12.879  0.003 25612   68 o  0  55.93  90.26700 -18.96770  6534.67  3195.75 2.62 2.37 -30.8 -0.403 18.38 19.07 04a59685o0012o
59684.997332  12.876  0.002 25669   64 o  0 218.98  90.26700 -18.96770  6469.90  3110.27 2.38 2.10 -37.0 -0.443 18.58 19.35 04a59685o0048o
59685.002247  12.879  0.003 25616   64 o  0 310.14  90.26700 -18.96770  6449.02  3226.04 2.31 2.05 -32.0 -0.435 18.55 19.31 04a59685o0058o
59686.010137  12.868  0.003 25877   66 o  0 198.22  90.26700 -18.96770  6508.07  3149.77 2.24 1.94 -30.3 -0.424 18.49 19.11 04a59686o0115o
59686.013368  12.871  0.003 25798   68 o  0 150.90  90.26700 -18.96770  6526.14  3188.36 2.24 1.96 -31.9 -0.427 18.49 19.06 04a59686o0122o
59686.020190  12.874  0.003 25739   66 o  0 146.10  90.26700 -18.96770  6464.52  3110.28 2.21 1.96 -30.9 -0.433 18.44 18.98 04a59686o0137o
59686.032867  12.879  0.003 25616   68 o  0 100.14  90.26700 -18.96770  6437.79  3226.38 2.18 1.98 -39.5 -0.427 18.35 18.86 04a59686o0165o
59686.769802  12.886  0.002 25453   60 o  0 130.69  90.26700 -18.96770  5262.68  9171.08 2.45 2.26 -41.8 -0.413 18.63 19.08 03a59687o0146o
59686.780795  12.888  0.002 25394   63 o  0  67.18  90.26700 -18.96770  5284.69  9208.92 2.52 2.33 -36.7 -0.392 18.56 18.97 03a59687o0170o
59686.790399  12.877  0.003 25649   65 o  0  73.88  90.26700 -18.96770  5233.43  9129.05 2.44 2.26 -37.1 -0.408 18.51 18.89 03a59687o0191o
59686.793614  12.884  0.002 25486   62 o  0  99.11  90.26700 -18.96770  5212.22  9244.33 2.46 2.30 -37.1 -0.401 18.49 18.86 03a59687o0198o
